chr	strand	start	end	name	commonName
13	-	796397	798341	YMR265C	YMR265C
13	-	802757	804261	YMR268C	PRP24
13	-	805173	806549	YMR270C	RRN9
13	-	806741	808117	YMR271C	URA10
13	-	809445	810821	YMR272C	SCS7
13	-	811189	814165	YMR273C	ZDS1
13	-	814309	815365	YMR274C	RCE1
13	-	815525	818629	YMR275C	BUL1
13	-	826941	831437	YMR280C	CAT8
13	-	833293	835149	YMR282C	AEP2
13	-	835269	836845	YMR283C	RIT1
13	-	840045	841717	YMR285C	NGL2
13	-	842309	845413	YMR287C	DSS1
13	-	849893	851645	YMR290C	HAS1
13	-	855397	856845	YMR293C	YMR293C
13	-	858101	858957	YMR295C	YMR295C
13	-	859189	861077	YMR296C	LCB1
13	-	864341	865413	YMR299C	DYN3
13	-	865413	867349	YMR300C	ADE4
13	-	867501	869685	YMR301C	ATM1
13	-	869965	872685	YMR302C	YME2
13	-	873109	874389	YMR303C	ADH2
13	-	878901	880405	YMR304C-A, YMR305C	YMR304C-A, SCW10
13	-	888821	892397	YMR308C	PSE1
13	-	892669	895501	YMR309C	NIP1
13	-	895677	896733	YMR310C	YMR310C
13	-	896805	897653	YMR311C	GLC8
13	-	899277	901333	YMR313C	TGL3
13	-	910965	912309	YMR318C	ADH6
13	-	912701	914717	YMR319C	FET4
14	-	15997	17421	YNL331C	AAD14
14	-	17757	19373	YNL330C	RPD3
14	-	19533	23541	YNL329C, YNL328C	PEX6, MDJ2
14	-	27229	28397	YNL326C	PFA3
14	-	28789	31405	YNL325C	FIG4
14	-	33205	34269	YNL322C	KRE1
14	-	42029	43141	YNL316C	PHA2
14	-	43237	44293	YNL315C	ATP11
14	-	45205	48061	YNL313C	YNL313C
14	-	49325	51701	YNL311C	SKP2
14	-	51813	52469	YNL310C	ZIM17
14	-	53997	55933	YNL308C	KRI1
14	-	56117	57741	YNL307C	MCK1
14	-	58821	59829	YNL305C	YNL305C
14	-	61766	63094	YNL302C	RPS19B
14	-	63398	64614	YNL301C	RPL18B
14	-	71463	76623	YNL297C	MON2
14	-	78511	80439	YNL294C	RIM21
14	-	84071	86047	YNL291C	MID1
14	-	103095	104063	YNL284C	MRPL10
14	-	105031	107159	YNL283C	WSC2
14	-	108951	110479	YNL280C	ERG24
14	-	121007	122215	YNL274C	GOR1
14	-	126823	129183	YNL272C	SEC2
14	-	129391	135671	YNL271C	BNI1
14	-	135871	137719	YNL270C	ALP1
14	-	144191	145319	YNL265C	IST1
14	-	145431	146647	YNL264C	PDR17
14	-	146807	147983	YNL263C	YIF1
14	-	156559	157383	YNL260C	YNL260C
14	-	157559	157911	YNL259C	ATX1
14	-	158007	160415	YNL258C	DSL1
14	-	160647	164399	YNL257C	SIP3
14	-	166983	167823	YNL255C	GIS2
14	-	167823	169303	YNL254C	YNL254C
14	-	171327	172303	YNL252C	MRPL17
14	-	172455	174599	YNL251C	NRD1
14	-	178903	181039	YNL249C	MPA43
14	-	181167	182679	YNL248C	RPA49
14	-	185647	186927	YNL245C	CWC25
14	-	187071	187583	YNL244C	SUI1
14	-	196127	198111	YNL241C	ZWF1
14	-	198399	200023	YNL240C	NAR1
14	-	215927	217231	YNL231C	PDR16
14	-	217231	218743	YNL230C	ELA1
14	-	218975	220415	YNL229C	URE2
14	-	220631	222479	YNL227C	JJJ1
14	-	222703	224511	YNL225C	CNM67
14	-	224655	227199	YNL224C	SQS1
14	-	230935	234103	YNL221C	POP1
14	-	235903	237823	YNL219C	ALG9
14	-	246383	247207	YNL213C	YNL213C
14	-	249847	250335	YNL211C	YNL211C
14	-	256639	258191	YNL206C, YNL205C	RTT106, YNL205C
14	-	260447	263471	YNL201C	PSY2
14	-	263655	264583	YNL200C	YNL200C
14	-	264807	266671	YNL199C, YNL198C	GCR2, YNL198C
14	-	266935	269959	YNL197C	WHI3
14	-	271543	272399	YNL195C	YNL195C
14	-	272487	273703	YNL194C	YNL194C
14	-	291935	292775	YNL185C, YNL184C	MRPL19, YNL184C
14	-	293055	295727	YNL183C	NPR1
14	-	295839	298119	YNL182C	IPI3
14	-	303479	304663	YNL177C	MRPL22
14	-	304935	307175	YNL176C	YNL176C
14	-	307311	308663	YNL175C	NOP13
14	-	308839	310319	YNL173C	MDG1
14	-	316079	317887	YNL169C	PSD1
14	-	317887	318871	YNL168C	FMP41
14	-	319255	321711	YNL167C	SKO1
14	-	322151	323599	YNL166C	BNI5
14	-	325191	326495	YNL164C	IBD2
14	-	326639	330135	YNL163C	RIA1
14	-	338071	339399	YNL159C	ASI2
14	-	340983	342183	YNL156C	NSG2
14	-	343551	346103	YNL154C, YNL153C	YCK2, GIM3
14	-	347671	348591	YNL151C	RPC31
14	-	349247	349799	YNL149C	PGA2
14	-	349799	350719	YNL148C	ALF1
14	-	352847	355159	YNL144C	YNL144C
14	-	360767	365823	YNL140C, YNL139C	YNL140C, RLR1
14	-	368399	370167	YNL137C	NAM9
14	-	371471	372255	YNL135C	FPR1
14	-	372367	373647	YNL134C	YNL134C
14	-	374175	374727	YNL133C	FYV6
14	-	379439	380871	YNL130C	CPT1
14	-	390055	392367	YNL125C	ESBP6
14	-	397783	398359	YNL122C	YNL122C
14	-	398463	400591	YNL121C	TOM70
14	-	402543	405615	YNL118C	DCP2
14	-	410007	412119	YNL115C	YNL115C
14	-	416671	417535	YNL111C	CYB5
14	-	417743	418575	YNL110C	NOP15
14	-	418847	419863	YNL108C	YNL108C
14	-	420967	424591	YNL106C	INP52
14	-	424799	427255	YNL104C	LEU4
14	-	438319	439351	YNL099C	OCA1
14	-	441207	442511	YNL097C	PHO23
14	-	443215	444383	YNL096C	RPS7B
14	-	444791	447007	YNL095C	YNL095C
14	-	469927	471167	YNL084C	END3
14	-	476023	476663	YNL081C	SWS2
14	-	476847	478207	YNL080C	EOS1
14	-	478399	479423	YNL079C	TPM1
14	-	486591	488191	YNL074C	MLF3
14	-	493727	495047	YNL069C	RPL16B
14	-	495551	498527	YNL068C	FKH2
14	-	505672	507312	YNL064C	YDJ1
14	-	508632	510264	YNL062C	GCD10
14	-	512512	514984	YNL059C	ARP5
14	-	515648	516776	YNL058C	YNL058C
14	-	534040	535040	YNL050C	YNL050C
14	-	535184	537960	YNL049C	SFB2
14	-	539824	542064	YNL047C	SLM2
14	-	549304	552048	YNL041C	COG6
14	-	557816	559136	YNL037C	IDH1
14	-	568312	569768	YNL035C	YNL035C
14	-	575398	576166	YNL031C	HHT2
14	-	577144	578816	YNL029C	KTR5
14	-	583667	585374	YNL025C	SSN8
14	-	586344	586903	YNL024C-A	YNL024C-A
14	-	587056	587864	YNL024C	YNL024C
14	-	588224	591216	YNL023C	FAP1
14	-	591336	592920	YNL022C	YNL022C
14	-	595464	597664	YNL020C	ARK1
14	-	611672	613432	YNL011C	YNL011C
14	-	616184	618256	YNL008C	ASI3
14	-	618472	619744	YNL007C	SIS1
14	-	621248	622480	YNL005C	MRP7
14	-	624576	625896	YNL003C	PET8
14	-	626112	627192	YNL002C	RLP7
14	-	629464	631248	YNR001C	CIT1
14	-	632872	633904	YNR002C	ATO2
14	-	634024	635328	YNR003C	RPC34
14	-	638848	640168	YNR007C	ATG3
14	-	644208	646968	YNR011C	PRP2
14	-	648936	651752	YNR013C	PHO91
14	-	654632	662456	YNR016C	ACC1
14	-	667416	668144	YNR020C	ATP23
14	-	669712	670232	YNR022C	MRPL50
14	-	677128	678544	YNR029C	YNR029C
14	-	680624	685720	YNR031C	SSK2
14	-	687160	687552	YNR032C-A	HUB1
14	-	693008	694080	YNR035C	ARC35
14	-	694192	694848	YNR036C	YNR036C
14	-	695000	695360	YNR037C	RSM19
14	-	697592	699472	YNR039C	ZRG17
14	-	700544	701712	YNR041C	COQ2
14	-	712872	713744	YNR049C	MSO1
14	-	714000	715944	YNR050C	LYS9
14	-	716384	719072	YNR051C	BRE5
14	-	719360	720776	YNR052C	POP2
14	-	721000	723160	YNR053C, snR191	NOG2, SNR191
14	-	723336	724344	YNR054C	ESF2
14	-	728112	730648	YNR055C	HOL1
14	-	733280	734184	YNR056C, YNR057C	BIO5, BIO4
14	-	742544	743632	YNR061C	YNR061C
14	-	744168	744976	YNR062C	YNR062C
14	-	748904	750032	YNR064C	YNR064C
14	-	750360	755024	YNR065C, YNR066C	YNR065C, YNR066C
14	-	755608	759144	YNR067C	DSE4
14	-	770480	771664	YNR071C	YNR071C
14	-	771664	776344	YNR073C	YNR073C
14	-	777520	779200	YNR074C	AIF1
15	-	14693	15613	YOL159C-A	YOL159C-A
15	-	17117	18029	YOL159C	YOL159C
15	-	19173	21629	YOL158C	ENB1
15	-	28663	31685	YOL155C	HPF1
15	-	45790	47630	YOL148C	SPT20
15	-	47790	48678	YOL147C	PEX11
15	-	49462	52846	YOL145C	CTR9
15	-	54542	55350	YOL143C	RIB4
15	-	60270	61110	YOL139C	CDC33
15	-	61326	65414	YOL138C	YOL138C
15	-	67206	69006	YOL136C	PFK27
15	-	69246	70094	YOL135C	MED7
15	-	78262	79478	YOL128C	YGK3
15	-	81622	83006	YOL126C	MDH2
15	-	85310	86790	YOL124C	TRM11
15	-	89558	91654	YOL122C	SMF1
15	-	91942	92918	YOL121C	RPS19A
15	-	93278	94430	YOL120C	RPL18A
15	-	94838	96430	YOL119C	MCH4
15	-	103286	103950	YOL114C	YOL114C
15	-	108126	109054	YOL111C	MDY2
15	-	111190	111926	YOL108C	INO4
15	-	113958	116086	YOL105C	WSC3
15	-	126006	126710	YOL102C	TPT1
15	-	126950	128006	YOL101C	IZH4
15	-	136454	137862	YOL097C	WRS1
15	-	138038	139086	YOL096C	COQ3
15	-	139086	141406	YOL095C	HMI1
15	-	141550	142606	YOL094C	RFC4
15	-	150294	153542	YOL089C	HAL9
15	-	153766	154814	YOL088C	MPD2
15	-	155211	158918	YOL087C	YOL087C
15	-	159470	160638	YOL086C	ADH1
15	-	180406	181478	YOL080C	REX4
15	-	185782	186798	YOL077C	BRX1
15	-	189254	193622	YOL075C	YOL075C
15	-	193798	194838	YOL073C	YOL073C
15	-	197165	198758	YOL070C	NBA1
15	-	200158	202550	YOL068C, YOL067C	HST1, RTG1
15	-	202702	204622	YOL066C	RIB2
15	-	204622	205934	YOL065C	INP54
15	-	206110	207206	YOL064C	MET22
15	-	207398	210334	YOL063C	CRT10
15	-	210510	212022	YOL062C	APM4
15	-	213742	217118	YOL060C	MAM3
15	-	224390	226454	YOL055C	THI20
15	-	231302	231798	YOL052C-A	DDR2
15	-	232326	233702	YOL052C	SPE2
15	-	240182	241398	YOL048C	YOL048C
15	-	248390	249638	YOL043C	NTG2
15	-	251174	252702	YOL041C	NOP12
15	-	253086	253638	YOL040C	RPS15
15	-	254918	255094	YOL038C-A	YOL038C-A
15	-	266158	267998	YOL031C	SIL1
15	-	271830	273782	YOL027C	MDM38
15	-	273926	274390	YOL026C	MIM1
15	-	280270	281550	YOL022C	YOL022C
15	-	282334	285470	YOL021C	DIS3
15	-	290670	292158	YOL018C	TLG2
15	-	294694	296214	YOL016C	CMK2
15	-	301308	303198	YOL013C	HRD1
15	-	303382	304454	YOL012C	HTZ1
15	-	309078	310190	YOL009C	MDM12
15	-	310998	312462	YOL007C	CSI2
15	-	312934	315534	YOL006C	TOP1
15	-	315766	316446	YOL005C	RPB11
15	-	321718	323022	YOL003C	PFA4
15	-	323286	324630	YOL002C	IZH2
15	-	334486	337382	YOR005C	DNL4
15	-	337550	338678	YOR006C	YOR006C
15	-	338822	340054	YOR007C	SGT2
15	-	340950	342662	YOR008C	SLG1
15	-	346206	348094	YOR010C	TIR2
15	-	360238	361222	YOR016C	ERP4
15	-	370438	370894	YOR020C	HSP10
15	-	372542	373494	YOR021C	YOR021C
15	-	373702	375878	YOR022C	YOR022C
15	-	376014	377934	YOR023C	AHC1
15	-	383254	384694	YOR028C	CIN5
15	-	389718	391222	YOR032C	HMS1
15	-	392302	394646	YOR033C	EXO1
15	-	394766	397366	YOR034C	AKR2
15	-	402686	405438	YOR038C	HIR2
15	-	414414	415958	YOR046C	DBP5
15	-	416198	417838	YOR047C	STD1
15	-	418406	421710	YOR048C	RAT1
15	-	422526	423942	YOR049C	RSB1
15	-	424662	426198	YOR051C	YOR051C
15	-	426518	427358	YOR052C	YOR052C
15	-	427766	430006	YOR054C	VHS3
15	-	430198	431710	YOR056C	NOB1
15	-	433470	436494	YOR058C	ASE1
15	-	438854	441206	YOR059C, YOR060C	YOR059C, YOR060C
15	-	442758	443638	YOR062C	YOR062C
15	-	446006	446790	YOR064C	YNG1
15	-	451646	453534	YOR067C	ALG8
15	-	455806	457990	YOR070C	GYP1
15	-	458726	461742	YOR071C	THI71
15	-	466566	467654	YOR074C	CDC21
15	-	469390	471662	YOR076C	SKI7
15	-	473358	474454	YOR079C	ATX2
15	-	483206	486974	YOR086C	TCB1
15	-	489918	490894	YOR089C	VPS21
15	-	490998	493150	YOR090C	PTC5
15	-	497326	502494	YOR093C	YOR093C
15	-	502878	504486	YOR095C	RKI1
15	-	506934	507566	YOR097C	YOR097C
15	-	507878	511262	YOR098C	NUP1
15	-	513038	514318	YOR100C	CRC1
15	-	516358	517398	YOR103C	OST2
15	-	538558	539526	YOR115C	TRS33
15	-	539678	544414	YOR116C	RPO31
15	-	547750	550294	YOR119C	RIO1
15	-	553142	554646	YOR123C	LEO1
15	-	554742	558750	YOR124C	UBP2
15	-	558838	559774	YOR125C	CAT5
15	-	559870	560726	YOR126C	IAH1
15	-	564422	566262	YOR128C	ADE2
15	-	566678	569630	YOR129C	YOR129C
15	-	569838	570918	YOR130C	ORT1
15	-	572102	572934	YOR131C	YOR131C
15	-	581622	584078	YOR137C	SIA1
15	-	584294	586406	YOR138C	RUP1
15	-	589742	592622	YOR141C	ARP8
15	-	601126	602430	YOR143C	THI80
15	-	602646	605158	YOR144C	ELG1
15	-	605286	606206	YOR145C	PNO1
15	-	608582	609230	YOR148C	SPP2
15	-	609438	611430	YOR149C	SMP3
15	-	612590	616950	YOR151C	RPB2
15	-	617246	618894	YOR152C	YOR152C
15	-	626534	628006	YOR155C	ISN1
15	-	628334	630686	YOR156C	NFI1
15	-	630854	631838	YOR157C	PUP1
15	-	632862	633646	YOR159C	SME1
15	-	636838	638718	YOR161C	PNS1
15	-	639422	642214	YOR162C	YRR1
15	-	643118	644374	YOR164C	YOR164C
15	-	646950	648534	YOR166C	SWT1
15	-	648638	649070	YOR167C	RPS28A
15	-	659670	662206	YOR175C	ALE1
15	-	667526	670590	YOR178C	GAC1
15	-	671502	672534	YOR179C	SYC1
15	-	674134	675686	YOR180C	DCI1
15	-	677870	678846	YOR182C	RPS30B
15	-	681286	682182	YOR185C	GSP2
15	-	698014	702222	YOR192C	THI72
15	-	711510	712630	YOR194C	TOA1
15	-	715326	716886	YOR196C	LIP5
15	-	718438	720246	YOR198C	BFR1
15	-	720382	721742	YOR201C	MRM1
15	-	725478	727246	YOR205C	FMP38
15	-	729710	733510	YOR207C	RET1
15	-	736246	737878	YOR209C	NPT1
15	-	738830	741774	YOR211C	MGM1
15	-	744246	745398	YOR213C	SAS5
15	-	746406	747318	YOR215C	YOR215C
15	-	747478	749038	YOR216C	RUD3
15	-	751934	755094	YOR219C	STE13
15	-	756310	757654	YOR221C	MCT1
15	-	760710	761310	YOR224C	RPB8
15	-	761494	762166	YOR226C	ISU2
15	-	766662	768046	YOR228C	YOR228C
15	-	778542	779558	YOR234C	RPL33B
15	-	788774	789902	YOR242C	SSP2
15	-	789902	792278	YOR243C	PUS7
15	-	793950	795558	YOR245C	DGA1
15	-	795726	796886	YOR246C	YOR246C
15	-	798606	800774	YOR249C	APC5
15	-	800958	802342	YOR250C	CLP1
15	-	802446	803510	YOR251C	YOR251C
15	-	804943	807071	YOR254C	SEC63
15	-	808271	810847	YOR256C	TRE2
15	-	812191	813759	YOR259C	RPT4
15	-	815919	817055	YOR261C	RPN8
15	-	822383	825439	YOR267C	HRK1
15	-	827871	830767	YOR270C	VPH1
15	-	830911	832071	YOR271C	FSF1
15	-	834231	836519	YOR273C	TPO4
15	-	838975	841095	YOR275C	RIM20
15	-	843639	844751	YOR279C	RFM1
15	-	844895	845847	YOR280C	FSH3
15	-	846199	847183	YOR281C	PLP2
15	-	850879	851863	YOR287C	YOR287C
15	-	852087	853143	YOR288C	MPD1
15	-	854975	860391	YOR290C	SNF2
15	-	865575	866639	YOR292C	YOR292C
15	-	874359	875367	YOR297C	TIM18
15	-	877007	877847	YOR298C-A	MBF1
15	-	887951	888791	YOR304C-A	YOR304C-A
15	-	889799	891615	YOR306C	MCH5
15	-	892687	894279	YOR307C	SLY41
15	-	894279	896423	YOR308C	SNU66
15	-	896599	898391	YOR309C, YOR310C	YOR309C, NOP58
15	-	898871	899975	YOR311C	HSD1
15	-	900183	901271	YOR312C	RPL20B
15	-	901727	903439	YOR313C	SPS4
15	-	906167	907703	YOR316C	COT1
15	-	907703	908239	YOR316C-A	YOR316C-A
15	-	913471	915207	YOR320C	GNT1
15	-	918487	921303	YOR322C	LDB19
15	-	921415	922943	YOR323C	PRO2
15	-	923071	925191	YOR324C	FRT1
15	-	930607	931223	YOR327C	SNC2
15	-	936543	939471	YOR329C	SCD5
15	-	939591	943431	YOR330C	MIP1
15	-	946119	949247	YOR335C	ALA1
15	-	958199	958879	YOR339C	UBC11
15	-	959047	960255	YOR340C	RPA43
15	-	966511	967751	YOR342C	YOR342C
15	-	976607	978311	YOR344C	TYE7
15	-	984879	986551	YOR347C	PYK2
15	-	986679	988871	YOR348C	PUT4
15	-	992743	994887	YOR350C	MNE1
15	-	998311	1000871	YOR353C	SOG2
15	-	1001015	1003247	YOR354C	MSC6
15	-	1009127	1009751	YOR357C	SNX3
15	-	1013135	1015055	YOR360C	PDE2
15	-	1015223	1017575	YOR361C	PRT1
15	-	1017719	1018903	YOR362C	PRE10
15	-	1028087	1028703	YOR369C	RPS12
15	-	1029015	1031327	YOR370C	MRS6
15	-	1031431	1034303	YOR371C	GPB1
15	-	1034535	1036551	YOR372C	NDD1
15	-	1041543	1043175	YOR375C	GDH1
15	-	1060239	1061111	YOR383C	FIT3
16	-	26581	29821	YPL272C	YPL272C
16	-	43237	44485	YPL264C	YPL264C
16	-	44589	46549	YPL263C	KEL3
16	-	51013	52701	YPL259C	APM1
16	-	64773	66989	YPL256C	CLN2
16	-	70973	73069	YPL253C	VIK1
16	-	73277	73981	YPL252C	YAH1
16	-	74165	74789	YPL250C	ICY2
16	-	75541	76373	YPL249C-A	RPL36B
16	-	76693	79405	YPL249C	GYP5
16	-	79685	82389	YPL248C	GAL4
16	-	82549	84317	YPL247C	YPL247C
16	-	84477	85381	YPL246C	RBD2
16	-	86869	88237	YPL244C	HUT1
16	-	90493	95173	YPL242C	IQG1
16	-	95261	96293	YPL241C	CIN2
16	-	96397	98677	YPL240C	HSP82
16	-	101397	102997	YPL236C	YPL236C
16	-	104717	105525	YPL234C	TFP3
16	-	120173	121429	YPL227C	ALG5
16	-	126565	128285	YPL224C	MMT2
16	-	128589	129229	YPL223C	GRE1
16	-	139629	143221	YPL217C	BMS1
16	-	148493	150317	YPL214C	THI6
16	-	151349	153213	YPL212C	PUS1
16	-	154181	156237	YPL210C	SRP72
16	-	156445	157653	YPL209C	IPL1
16	-	162453	163669	YPL206C	YPL206C
16	-	167693	169445	YPL202C	AFT2
16	-	169693	171189	YPL201C	YIG1
16	-	171901	172805	YPL199C	YPL199C
16	-	184893	187837	YPL190C	NAB3
16	-	188093	188637	YPL189C-A	YPL189C-A
16	-	194269	195677	YPL186C	UIP4
16	-	195877	198861	YPL184C	MRN1
16	-	199413	202565	YPL183C	YPL183C
16	-	212957	214125	YPL177C	CUP9
16	-	215717	218397	YPL176C	TRE1
16	-	220117	222909	YPL174C	NIP100
16	-	224261	225869	YPL172C	COX10
16	-	226053	227397	YPL171C	OYE3
16	-	228837	230885	YPL169C	MEX67
16	-	232525	237149	YPL167C	REV3
16	-	239069	241541	YPL165C, YPL164C	SET6, MLH3
16	-	241685	242717	YPL163C	SVS1
16	-	242717	244093	YPL162C	YPL162C
16	-	244285	246277	YPL161C	BEM4
16	-	250669	251781	YPL159C	PET20
16	-	251981	254381	YPL158C	YPL158C
16	-	255885	256829	YPL156C	PRM4
16	-	256933	259405	YPL155C	KIP2
16	-	259653	261205	YPL154C	PEP4
16	-	261549	264373	YPL153C	RAD53
16	-	266157	267909	YPL151C	PRP46
16	-	272133	272965	YPL148C	PPT2
16	-	276061	277581	YPL146C	NOP53
16	-	277885	279981	YPL145C	KES1
16	-	283349	286317	YPL141C	YPL141C
16	-	287357	289261	YPL140C	MKK2
16	-	289549	291109	YPL139C	UME1
16	-	291189	292485	YPL138C	SPP1
16	-	292653	297309	YPL137C	GIP3
16	-	298477	299533	YPL134C	ODC1
16	-	299637	301365	YPL133C	RDS2
16	-	306349	308301	YPL128C	TBF1
16	-	308533	309685	YPL127C	HHO1
16	-	317501	319013	YPL123C	RNY1
16	-	319165	320813	YPL122C	TFB2
16	-	323861	324389	YPL119C-A	YPL119C-A
16	-	324389	326333	YPL119C	DBP1
16	-	327765	328917	YPL117C	IDI1
16	-	331829	335717	YPL115C	BEM3
16	-	335717	337157	YPL113C	YPL113C
16	-	337469	338701	YPL112C	PEX25
16	-	341069	344925	YPL110C	GDE1
16	-	345109	347471	YPL109C	YPL109C
16	-	350119	352407	YPL106C	SSE1
16	-	352783	355439	YPL105C	YPL105C
16	-	357719	359447	YPL103C	FMP30
16	-	363327	364087	YPL099C	FMP14
16	-	364247	364799	YPL098C	MGR2
16	-	366455	366807	YPL096C-A	ERI1
16	-	368047	369447	YPL095C	EEB1
16	-	369775	370687	YPL094C	SEC62
16	-	377135	378471	YPL090C	RPS6A
16	-	378991	381407	YPL089C	RLM1
16	-	384727	386503	YPL086C	ELP3
16	-	396191	398167	YPL083C	SEN54
16	-	398335	404423	YPL082C	MOT1
16	-	407759	408815	YPL078C	ATP4
16	-	409055	410127	YPL077C	YPL077C
16	-	420023	420575	YPL071C	YPL071C
16	-	422719	423927	YPL069C	BTS1
16	-	424167	425255	YPL068C, YPL067C	YPL068C, YPL067C
16	-	425255	425911	YPL067C	YPL067C
16	-	428623	429639	YPL064C	CWC27
16	-	445175	450799	YPL058C	PDR12
16	-	451463	453271	YPL057C	SUR1
16	-	453495	453919	YPL056C	YPL056C
16	-	453919	455007	YPL055C	LGE1
16	-	457015	458527	YPL053C	KTR6
16	-	460623	462175	YPL050C	MNN9
16	-	462375	464191	YPL049C	DIG1
16	-	466463	467015	YPL046C	ELC1
16	-	472943	474943	YPL042C	SSN3
16	-	475151	475783	YPL041C	YPL041C
16	-	476015	479047	YPL040C	ISM1
16	-	481063	482007	YPL037C	EGD1
16	-	488583	491727	YPL032C	SVL3
16	-	491943	493087	YPL031C	PHO85
16	-	500407	502247	YPL026C	SKS1
16	-	504215	506447	YPL023C	MET12
16	-	512327	514303	YPL020C	ULP1
16	-	514471	517343	YPL019C	VTC3
16	-	518551	520367	YPL017C	IRC15
16	-	525503	526935	YPL015C	HST2
16	-	528823	529447	YPL013C	MRPS16
16	-	533527	534751	YPL011C	TAF3
16	-	535631	538967	YPL009C	YPL009C
16	-	541975	543879	YPL007C	TFC8
16	-	550287	551847	YPL004C	LSP1
16	-	553215	554383	YPL002C	SNF8
16	-	561263	563823	YPR003C	YPR003C
16	-	563959	565103	YPR004C	YPR004C
16	-	565639	567175	YPR005C	HAL1
16	-	567175	569071	YPR006C	ICL2
16	-	569071	570639	YPR007C	REC8
16	-	577343	581255	YPR010C	RPA135
16	-	582167	582815	YPR010C-A	YPR010C-A
16	-	582911	584143	YPR011C	YPR011C
16	-	584359	585751	YPR013C	YPR013C
16	-	590223	591111	YPR015C	YPR015C
16	-	592183	593191	YPR016C	TIF6
16	-	593295	593951	YPR017C	DSS4
16	-	600639	603583	YPR021C	AGC1
16	-	603735	607351	YPR022C	YPR022C
16	-	608775	610071	YPR023C	EAF3
16	-	613311	614575	YPR025C	CCL1
16	-	624247	627015	YPR029C	APL4
16	-	637263	639103	YPR033C	HTS1
16	-	646455	647111	YPR037C	ERV2
16	-	649991	653799	YPR042C	PUF2
16	-	655103	656599	YPR045C	MNI2
16	-	661135	664743	YPR049C	ATG11
16	-	675975	676919	YPR061C	JID1
16	-	677623	678375	YPR063C	YPR063C
16	-	682807	684399	YPR068C	HOS1
16	-	684495	685495	YPR069C	SPE3
16	-	691647	692487	YPR073C	LTP1
16	-	692671	694959	YPR074C	TKL1
16	-	695695	696871	YPR075C	OPY2
16	-	701999	703967	YPR081C	GRS2
16	-	704079	704695	YPR082C	DIB1
16	-	708367	709935	YPR085C	YPR085C
16	-	711399	713071	YPR088C	SRP54
16	-	715839	718511	YPR091C	YPR091C
16	-	719359	720607	YPR093C	ASR1
16	-	721031	724999	YPR095C, YPR096C	SYT1, YPR096C
16	-	728623	729591	YPR098C	YPR098C
16	-	731167	731887	YPR102C	RPL11A
16	-	733263	736719	YPR104C	FHL1
16	-	736927	739807	YPR105C	COG4
16	-	741271	742175	YPR107C	YTH1
16	-	745623	746871	YPR110C	RPC40
16	-	749175	751967	YPR112C	MRD1
16	-	773719	775303	YPR120C	CLB5
16	-	791199	792263	YPR128C	ANT1
16	-	795863	797295	YPR133C	SPN1
16	-	810863	812679	YPR138C	MEP3
16	-	813055	814127	YPR139C	VPS66
16	-	815583	818087	YPR141C	KAR3
16	-	819695	821447	YPR144C	NOC4
16	-	824503	824919	YPR145C-A	YPR145C-A
16	-	825463	826639	YPR146C, YPR147C	YPR146C, YPR147C
16	-	826727	828207	YPR148C	YPR148C
16	-	830719	831663	YPR151C	SUE1
16	-	831719	833479	YPR152C	URN1
16	-	835463	837471	YPR155C	NCA2
16	-	837647	840079	YPR156C	TPO3
16	-	864223	866495	YPR161C	SGV1
16	-	866695	868319	YPR162C	ORC4
16	-	868471	870047	YPR163C	TIF3
16	-	876183	876679	YPR166C	MRP2
16	-	876839	877679	YPR167C	MET16
16	-	886343	887895	YPR173C	VPS4
16	-	888015	888743	YPR174C	YPR174C
16	-	890959	892111	YPR176C	BET2
16	-	893807	895815	YPR179C	HDA3
16	-	897071	899743	YPR181C	SEC23
16	-	909615	911039	YPR186C	PZF1
16	-	911823	912511	YPR188C	MLC2
16	-	916991	919087	YPR190C	RPC82
16	-	921127	923951	YPR193C	HPA2
16	-	924135	927247	YPR194C	OPT2
16	-	937975	939039	YPR199C	ARR1
16	-	939039	941215	YPR200C	ARR2
